text	label
Deh Shams-e Bozorg. Deh Shams-e Bozorg ( Persian: ده شمس بزرگ‎ ) is a village in Oshnavieh-ye Jonubi Rural District Nalus District Oshnavieh County West Azerbaijan Province Iran. At the 2006 census its population was 767 in 126 families.	8
Saungle. Saungle is a village in Hkamti Township in Hkamti District in the Sagaing Region of northwestern Burma.	8
Sharifabad-e Chah Kan. Sharifabad-e Chah Kan ( Persian: شريف ابادچه كان‎ also Romanized as Sharīfābād-e Chah Kān ) is a village in Karvandar Rural District in the Central District of Khash County Sistan and Baluchestan Province Iran. At the 2006 census its population was 178 in 46 families.	8
Dobrodol ( Irig ) . Dobrodol ( Serbian: Добродол Hungarian: Dobradó or Dobradópuszta ) is a village in Serbia. It is located in the Irig municipality in the Srem District Vojvodina province. The village has a Hungarian ethnic majority and its population numbering 127 people ( 2002 census ) .	8
Janowiczki Pomeranian Voivodeship. Janowiczki [janɔˈvit͡ʂki] is a village in the administrative district of Gmina Nowa Wieś Lęborska within Lębork County Pomeranian Voivodeship in northern Poland. It lies approximately 7 kilometres ( 4 mi ) north-west of Nowa Wieś Lęborska 9 km ( 6 mi ) north-west of Lębork and 69 km ( 43 mi ) west of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 212.	8
Qeshlaq-e Meleh. Qeshlaq-e Meleh ( Persian: قشلاق مله‎ also Romanized as Qeshlāq-e Meleh ) is a village in Khvor Khvoreh Rural District Ziviyeh District Saqqez County Kurdistan Province Iran. At the 2006 census its population was 159 in 25 families.	8
Ratnechaur. Ratnechaur is a village development committee in Myagdi District in the Dhawalagiri Zone of western-central Nepal. At the time of the 1991 Nepal census it had a population of 2369 people living in 434 individual households.	8
Sarsanguiyeh. Sarsanguiyeh ( Persian: سرسنگوييه‎ also Romanized as Sarsangūīyeh; also known as Sarsangūyeh ) is a village in Chahar Gonbad Rural District in the Central District of Sirjan County Kerman Province Iran. At the 2006 census its population was 132 in 22 families.	8
Drinkwater Saskatchewan. Drinkwater is a village in Saskatchewan located on a branch of the Canadian Pacific Railway 18 miles south-east of Moose Jaw and is named for Charles Drinkwater an original director of the railway. It can be reached via Saskatchewan Highway 39.	8
Kırkpınar Emirdağ. Kırkpınar is a village in the District of Emirdağ Afyonkarahisar Province Turkey.	8
Kraljevci ( Ruma ) . Kraljevci ( Serbian Cyrillic: Краљевци ) is a village in Serbia. It is situated in the Ruma municipality in the Srem District Vojvodina province. The village has a Serb ethnic majority and its population numbering 1232 people ( 2002 census ) .	8
Partyzancka Kolonia. Partyzancka Kolonia [partɨˈzant͡ska kɔˈlɔɲa] is a village in the administrative district of Gmina Wojsławice within Chełm County Lublin Voivodeship in eastern Poland. It lies approximately 3 kilometres ( 2 mi ) east of Wojsławice 28 km ( 17 mi ) south of Chełm and 80 km ( 50 mi ) south-east of the regional capital Lublin.The village has a population of 150.	8
Klášter Hradiště nad Jizerou. Klášter Hradiště nad Jizerou is a village and municipality in Mladá Boleslav District in the Central Bohemian Region of the Czech Republic.	8
Morristown Ohio. Morristown is a village in Belmont County Ohio United States. It is part of the Wheeling West Virginia Metropolitan Statistical Area. The population was 303 at the 2010 census.	8
Abbasabad Gonbaki. Abbasabad ( Persian: عباس اباد‎ also Romanized as ‘Abbāsābād ) is a village in Gonbaki Rural District Gonbaki District Rigan County Kerman Province Iran. At the 2006 census its population was 91 in 18 families.	8
Arham. Arham is a village and commune of the Cercle of Diré in the Tombouctou Region of Mali.	8
Ottoland. Ottoland is a village in the Dutch province of South Holland. It is a part of the municipality of Molenwaard and lies about 10 km northwest of Gorinchem.In 2001 the village of Ottoland had 173 inhabitants.	8
Savar East Azerbaijan. Savar ( Persian: صور‎ also Romanized as Şavar ) is a village in Benajuy-ye Shomali Rural District in the Central District of Bonab County East Azerbaijan Province Iran. At the 2006 census its population was 350 in 52 families.	8
Çamdibi Kuyucak. Çamdibi is a village in the District of Kuyucak Aydın Province Turkey. As of 2010 it had a population of 449 people.	8
Smardzewo Płońsk County. Smardzewo [smarˈd͡zɛvɔ] is a village in the administrative district of Gmina Sochocin within Płońsk County Masovian Voivodeship in east-central Poland. It lies approximately 5 kilometres ( 3 mi ) west of Sochocin 8 km ( 5 mi ) north of Płońsk and 68 km ( 42 mi ) north-west of Warsaw.	8
Boluk Ajan. Boluk Ajan ( Persian: بلوك اجن‎ also Romanized as Bolūk Ājan and Bolūk Ajan ) is a village in Aq Su Rural District in the Central District of Kalaleh County Golestan Province Iran. At the 2006 census its population was 394 in 92 families.	8
Mietlica Kuyavian-Pomeranian Voivodeship. Mietlica [mjɛˈtlit͡sa] is a village in the administrative district of Gmina Kruszwica within Inowrocław County Kuyavian-Pomeranian Voivodeship in north-central Poland.	8
Mokrsko. Mokrsko [ˈmɔkrskɔ] is a village in Wieluń County Łódź Voivodeship in central Poland. It is the seat of the gmina ( administrative district ) called Gmina Mokrsko. It lies approximately 10 kilometres ( 6 mi ) south-west of Wieluń and 97 km ( 60 mi ) south-west of the regional capital Łódź.The village has a population of 1500.	8
Hatu. Hatu is a village in Padise Parish Harju County in northern Estonia.	8
Alteveer Groningen. Alteveer is a village in the Dutch province of Groningen. It is largely located in the municipality Stadskanaal about 7 km northeast of the centre of Stadskanaal. The mouses on the western edge of the village are part of the municipality of Pekela.Alteveer was founded along the Alteveer canal which runs north from Stadskanaal.	8
Trnjane ( Požarevac ) . Trnjane is a village in the municipality of Požarevac Serbia. According to the 2002 census the village has a population of 915 people.	8
Shalheh-ye Fazeli. Shalheh-ye Fazeli ( Persian: شلحه فاضلي‎ also Romanized as Shalheh-ye Fāẕelī ) is a village in Kut-e Abdollah Rural District in the Central District of Karun County Khuzestan Province Iran. At the 2006 census its population was 46 in 7 families.	8
Emam Qeys. Emam Qeys ( Persian: امام قيس‎ also Romanized as Emām Qeys and Imam Qais; also known as Emāmzādeh and Imam Onis ) is a village in Dowrahan Rural District Gandoman District Borujen County Chaharmahal and Bakhtiari Province Iran. At the 2006 census its population was 2638 in 615 families.	8
Maliankara. Maliankara is a village in Paravur Taluk Ernakulam district of Kerala. It is located near Moothakunnam. It is also a boat ride away from Munambam and accessible by bridge to Pallipuram of Vypin island. Along with Munambam it forms the north-west corner of Ernakulam district where the Periyar river ends in the Arabian sea.	8
Bhoganur. Bhoganur is a village in Dharwad district in the southwestern state of Karnataka India.	8
Chigu Iran. Chigu ( Persian: چيگو‎ also Romanized as Chīgū and Chigoo ) is a village in Manj Rural District Manj District Lordegan County Chaharmahal and Bakhtiari Province Iran. At the 2006 census its population was 657 in 115 families.	8
Kandzilé-Mdjoihaya. Kandzilé-Mdjoihaya is a village on the island of Grande Comore ( Ngazidja ) in the Comoros. According to the 1991 census the village had a population of 957.	8
Brzozówka Folwarczna. Brzozówka Folwarczna [bʐɔˈzufka fɔlˈvart͡ʂna] is a village in the administrative district of Gmina Jasionówka within Mońki County Podlaskie Voivodeship in north-eastern Poland. It lies approximately 20 kilometres ( 12 mi ) east of Mońki and 27 km ( 17 mi ) north of the regional capital Białystok.	8
Bahwil. Bahwil is a village in Makkah Province in western Saudi Arabia.	8
Dzierzbiętów Duży. Dzierzbiętów Duży [d͡ʑɛʐˈbjɛntuf ˈduʐɨ] is a village in the administrative district of Gmina Łęczyca within Łęczyca County Łódź Voivodeship in central Poland. It lies approximately 4 kilometres ( 2 mi ) south-east of Łęczyca and 32 km ( 20 mi ) north-west of the regional capital Łódź.	8
Berzyna. Berzyna [bɛˈʐɨna] is a village in the administrative district of Gmina Wolsztyn within Wolsztyn County Greater Poland Voivodeship in west-central Poland. It lies approximately 3 kilometres ( 2 mi ) south of Wolsztyn and 65 km ( 40 mi ) south-west of the regional capital Poznań.	8
Alahacılı Haymana. Alahacılı is a village in the District of Haymana Ankara Province Turkey.	8
Rybaki Łomża County. Rybaki [rɨˈbaki] is a village in the administrative district of Gmina Miastkowo within Łomża County Podlaskie Voivodeship in north-eastern Poland.The village has an approximate population of 120.	8
Dobrosułów. Dobrosułów [dɔbrɔˈsuwuf] is a village in the administrative district of Gmina Bytnica within Krosno Odrzańskie County Lubusz Voivodeship in western Poland. It lies approximately 7 kilometres ( 4 mi ) north-west of Bytnica 19 km ( 12 mi ) north of Krosno Odrzańskie 40 km ( 25 mi ) north-west of Zielona Góra and 60 km ( 37 mi ) south of Gorzów Wielkopolski.Before 1945 the area was part of Germany ( see Territorial changes of Poland after World War II ) .The village has a population of 500.	8
Niemirki. Niemirki [ɲeˈmirki] is a village in the administrative district of Gmina Jabłonna Lacka within Sokołów County Masovian Voivodeship in east-central Poland. It lies approximately 3 kilometres ( 2 mi ) south-east of Jabłonna Lacka 17 km ( 11 mi ) north-east of Sokołów Podlaski and 104 km ( 65 mi ) east of Warsaw.	8
Chenar Mishavan. Chenar Mishavan ( Persian: چنارميشوان‎ also Romanized as Chenār Mīshavān; also known as Chenār Mashavān Chenār Mishāūn Chenār Mīshūn and Mīshavān ) is a village in Siyakh Darengun Rural District in the Central District of Shiraz County Fars Province Iran. At the 2006 census its population was 683 in 153 families.	8
Beytas. Beytas ( Persian: بيطاس‎ also Romanized as Beyţās ) is a village in Mangur-e Sharqi Rural District Khalifan District Mahabad County West Azerbaijan Province Iran. At the 2006 census its population was 286 in 38 families.	8
Chościszowice. Chościszowice [xɔɕt͡ɕiʂɔˈvit͡sɛ] is a village in the administrative district of Gmina Bolesławiec within Bolesławiec County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.It lies approximately 3 km ( 2 mi ) north-east of Bolesławiec and 103 km ( 64 mi ) west of the regional capital Wrocław.The village has a population of 60.	8
Rang Raz. Rang Raz ( Persian: رنگرز‎ ) is a village in Juqin Rural District in the Central District of Shahriar County Tehran Province Iran. At the 2006 census its population was 369 in 96 families.	8
Catharinas Hope United States Virgin Islands. Catharinas Hope is a settlement on the island of Saint Croix in the United States Virgin Islands.	8
Vemagiri. Vemagiri is situated in East Godavari district in Kadiyam region in Andhra Pradesh State.	8
Nowjeh Deh Tabriz. Nowjeh Deh ( Persian: نوجه ده‎; also known as Navābī Navādeh Novābī Novādeh Pīr Nuvābi and Nuvady ) is a village in Tazeh Kand Rural District Khosrowshahr District Tabriz County East Azerbaijan Province Iran. At the 2006 census its population was 2057 in 372 families.	8
Emamzadeh Esmail Fars. Emamzadeh Esmail ( Persian: امامزاده اسماعيل‎ also Romanized as Emāmzādeh Esmā‘īl ) is a village in Ahmadabad Rural District Hasanabad District Eqlid County Fars Province Iran. At the 2006 census its population was 1990 in 476 families.	8
Kunnumpuram. Kunnumpuram is a village near Tanur town Malappuram district Kerala India. Early Buddhist monastery ( Narimada ) situated near the Central AUP School Pariyapuram# A 'bhodhi vriksha' tree brought from Colombo #SriLanka# was planted here by a Buddhist saint#	8
Cudków. Cudków [ˈt͡sutkuf] is a village in the administrative district of Gmina Dąbrowa Zielona within Częstochowa County Silesian Voivodeship in southern Poland. It lies approximately 7 kilometres ( 4 mi ) east of Dąbrowa Zielona 39 km ( 24 mi ) east of Częstochowa and 83 km ( 52 mi ) north-east of the regional capital Katowice.The village has a population of 53.	8
Łosinno. Łosinno [wɔˈɕinnɔ] is a village in the administrative district of Gmina Wyszków within Wyszków County Masovian Voivodeship in east-central Poland. It lies approximately 7 kilometres ( 4 mi ) west of Wyszków and 51 km ( 32 mi ) north-east of Warsaw.	8
